timestamp;server.timestamp;ident;position.latitude;position.longitude;position.altitude;position.speed;position.direction;movement.status;x.acceleration;y.acceleration;z.acceleration;can.ambient.air.temperature;can.engine.coolant.temperature;can.engine.load.level;can.engine.rpm;can.throttle.pedal.level;can.short.fuel.trim;can.maf.air.flow.rate;can.vehicle.speed
27/10/2022 10:09:13;27/10/2022 10:09:23;359633107827987;51.11934;71.453042;345;20;107;TRUE;0.292;0.254;-2.126;5;90;25;1130;0;-4;3.27;17
27/10/2022 10:09:16;27/10/2022 10:09:23;359633107827987;51.11932;71.453192;345;10;114;TRUE;0.218;0.107;-2.068;5;90;29;899;0;-2;2.89;7
27/10/2022 10:09:17;27/10/2022 10:09:20;359633107827987;51.119317;71.45321;345;7;113;TRUE;0.26;0.156;-1.994;5;90;27;858;0;2;2.85;5
27/10/2022 10:09:22;27/10/2022 10:09:24;359633107827987;51.1193;71.453243;345;0;113;TRUE;0.173;0.078;-1.995;5;91;33;765;0;-3;2.69;0
27/10/2022 10:09:27;27/10/2022 10:09:30;359633107827987;51.1193;71.453243;345;0;113;TRUE;0.182;0.079;-1.996;5;91;42;760;0;0;3.7;0
27/10/2022 10:09:32;27/10/2022 10:09:34;359633107827987;51.1193;71.453243;345;0;113;TRUE;0.176;0.075;-1.986;5;91;32;739;0;1;2.97;0
27/10/2022 10:09:37;27/10/2022 10:09:44;359633107827987;51.1193;71.453243;345;0;113;TRUE;0.192;0.103;-1.985;5;92;35;737;0;-3;2.93;0
27/10/2022 10:09:42;27/10/2022 10:09:47;359633107827987;51.1193;71.453243;345;0;113;TRUE;0.188;0.087;-1.985;5;92;35;741;0;0;2.94;0
27/10/2022 10:09:47;27/10/2022 10:09:50;359633107827987;51.1193;71.453243;345;0;113;TRUE;0.154;0.062;-2.032;5;92;32;773;0;-3;2.79;0
27/10/2022 10:09:52;27/10/2022 10:09:55;359633107827987;51.119278;71.453197;342;7;87;TRUE;0.229;0.127;-2.053;5;92;15;983;0;0;3;8
27/10/2022 10:09:54;27/10/2022 10:09:58;359633107827987;51.119278;71.453228;342;8;99;TRUE;0.179;0.216;-2.05;5;92;30;981;0;-5;3.06;8
27/10/2022 10:09:56;27/10/2022 10:10:01;359633107827987;51.119273;71.453292;342;9;118;TRUE;0.035;0.152;-2.148;5;92;70;1944;0;0;10.47;11
27/10/2022 10:09:57;27/10/2022 10:09:59;359633107827987;51.119242;71.453417;342;19;107;TRUE;0.182;0.137;-2.218;5;92;60;2213;0;-7;14.94;21
27/10/2022 10:10:02;27/10/2022 10:10:04;359633107827987;51.119193;71.453887;343;24;102;TRUE;0.149;0.595;-2.158;5;91;20;1430;0;-1;3.4;25
27/10/2022 10:10:05;27/10/2022 10:10:07;359633107827987;51.119182;71.454088;344;23;85;TRUE;0.318;0.669;-2.261;5;91;47;1574;0;0;11.43;25
27/10/2022 10:10:06;27/10/2022 10:10:07;359633107827987;51.119208;71.454158;341;26;62;TRUE;0.138;0.347;-2.207;5;91;76;1763;0;-9;13.66;28
27/10/2022 10:10:07;27/10/2022 10:10:11;359633107827987;51.119297;71.45431;339;27;51;TRUE;0.166;0.09;-2.291;5;91;76;2263;0;2;19.74;36
27/10/2022 10:10:10;27/10/2022 10:10:15;359633107827987;51.119448;71.454437;338;33;38;TRUE;0.271;0.167;-2.038;5;91;100;1957;0;3;14.11;42
27/10/2022 10:10:12;27/10/2022 10:10:16;359633107827987;51.119737;71.454597;338;41;35;TRUE;0.158;-0.092;-2.137;5;91;36;2083;0;-4;9.18;43
27/10/2022 10:10:17;27/10/2022 10:10:27;359633107827987;51.120212;71.455095;338;47;49;TRUE;0.184;0.146;-2.286;5;91;81;1697;0;2;18.65;50
27/10/2022 10:10:22;27/10/2022 10:10:31;359633107827987;51.120512;71.45578;336;51;62;TRUE;0.354;0.205;-2.247;5;92;42;1727;0;4;9.8;51
27/10/2022 10:10:22;27/10/2022 10:10:28;359633107827987;51.120578;71.455953;336;51;62;TRUE;0.241;0.07;-2.12;5;92;42;1727;0;4;9.8;51
27/10/2022 10:10:24;27/10/2022 10:10:31;359633107827987;51.120607;71.45614;336;46;73;TRUE;0.249;-0.254;-2.06;5;92;59;1688;0;0;12.2;52
27/10/2022 10:10:26;27/10/2022 10:10:31;359633107827987;51.120628;71.456518;336;45;84;TRUE;0.217;0.06;-2.326;5;92;100;1804;0;-5;21.65;55
27/10/2022 10:10:27;27/10/2022 10:10:29;359633107827987;51.120628;71.45693;335;50;88;TRUE;0.078;0.065;-2.272;5;92;32;1945;0;0;7.35;57
27/10/2022 10:10:32;27/10/2022 10:10:34;359633107827987;51.12055;71.458023;335;58;92;TRUE;0.138;-0.086;-2.183;5;92;36;1945;0;1;8.51;57
27/10/2022 10:10:37;27/10/2022 10:10:40;359633107827987;51.120342;71.459147;335;55;100;TRUE;0.185;0.283;-2.228;5;92;42;1860;0;-1;7.32;56
27/10/2022 10:10:42;27/10/2022 10:10:44;359633107827987;51.120178;71.460155;334;46;107;TRUE;0.236;0.313;-2.233;5;92;27;1786;0;0;3.81;55
27/10/2022 10:10:46;27/10/2022 10:10:48;359633107827987;51.120045;71.460927;334;45;97;TRUE;0.222;0.307;-2.151;5;92;41;1819;0;4;8.97;55
27/10/2022 10:10:47;27/10/2022 10:10:51;359633107827987;51.120017;71.461142;334;50;97;TRUE;0.098;0.107;-2.178;5;92;54;1789;0;0;11.72;55
27/10/2022 10:10:53;27/10/2022 10:10:56;359633107827987;51.120003;71.462293;337;54;97;TRUE;0.226;0.225;-2.084;5;92;16;1654;0;0;3.26;53
27/10/2022 10:10:54;27/10/2022 10:11:00;359633107827987;51.120005;71.462747;339;51;98;TRUE;0.298;0.38;-2.088;5;92;16;1519;0;1;2.94;49
27/10/2022 10:10:55;27/10/2022 10:11:00;359633107827987;51.120005;71.462747;339;51;98;TRUE;0.298;0.38;-2.088;5;92;16;1519;0;1;2.94;49
27/10/2022 10:10:55;27/10/2022 10:11:00;359633107827987;51.119987;71.462978;340;49;99;TRUE;0.21;0.259;-2.195;5;92;30;1282;0;-5;4.7;42
27/10/2022 10:10:56;27/10/2022 10:11:00;359633107827987;51.120035;71.463178;342;46;100;TRUE;0.21;0.259;-2.195;5;92;30;1282;0;-5;4.7;42
27/10/2022 10:10:56;27/10/2022 10:11:04;359633107827987;51.120035;71.463178;342;46;100;TRUE;0.277;0.419;-2.241;5;92;29;1357;0;2;4.34;34
27/10/2022 10:10:57;27/10/2022 10:11:04;359633107827987;51.120035;71.463178;342;46;100;TRUE;0.277;0.419;-2.241;5;92;29;1357;0;2;4.34;34
27/10/2022 10:10:58;27/10/2022 10:11:02;359633107827987;51.120028;71.463355;343;43;101;TRUE;0.437;0.475;-2.135;5;92;30;1234;0;2;4.5;28
27/10/2022 10:10:58;27/10/2022 10:11:04;359633107827987;51.120007;71.463485;344;35;106;TRUE;0.379;0.154;-2.185;5;92;30;1234;0;2;4.5;28
27/10/2022 10:10:58;27/10/2022 10:11:04;359633107827987;51.120007;71.463485;344;35;106;TRUE;0.379;0.154;-2.185;5;92;30;1234;0;2;4.5;28
27/10/2022 10:10:59;27/10/2022 10:11:04;359633107827987;51.120007;71.463485;344;35;106;TRUE;0.325;0.187;-2.122;5;92;30;1185;0;1;4.07;19
27/10/2022 10:10:59;27/10/2022 10:11:04;359633107827987;51.119985;71.463608;344;32;105;TRUE;0.325;0.187;-2.122;5;92;30;1185;0;1;4.07;19
27/10/2022 10:11:01;27/10/2022 10:11:04;359633107827987;51.119982;71.463708;346;12;104;TRUE;0.275;0.132;-2.055;5;92;31;834;0;2;3.28;10
27/10/2022 10:11:03;27/10/2022 10:11:10;359633107827987;51.119985;71.463725;347;8;99;TRUE;0.167;0.105;-2.046;5;92;27;896;0;7;3.01;5
27/10/2022 10:11:03;27/10/2022 10:11:13;359633107827987;51.119977;71.463738;347;6;111;TRUE;0.196;0.114;-2.011;5;92;31;838;0;3;3.05;4
27/10/2022 10:11:07;27/10/2022 10:11:13;359633107827987;51.119943;71.4638;350;6;125;TRUE;-0.01;0.036;-2.073;5;92;29;851;0;0;2.85;5
27/10/2022 10:11:08;27/10/2022 10:11:10;359633107827987;51.119933;71.46382;350;7;123;TRUE;0.037;0.09;-2.145;5;92;29;851;0;0;2.85;5
27/10/2022 10:11:13;27/10/2022 10:11:14;359633107827987;51.119872;71.463983;353;12;127;TRUE;-0.088;0.069;-2.194;5;92;100;2052;0;0;26.11;33
27/10/2022 10:11:14;27/10/2022 10:11:16;359633107827987;51.119868;71.464123;354;19;96;TRUE;-0.061;0.083;-2.262;5;92;100;2361;0;3;26.79;38
27/10/2022 10:11:17;27/10/2022 10:11:20;359633107827987;51.119848;71.464553;354;32;98;TRUE;0.078;0.113;-2.187;5;91;70;2287;0;3;17.32;48
27/10/2022 10:11:18;27/10/2022 10:11:19;359633107827987;51.119848;71.464553;354;32;98;TRUE;0.019;-0.053;-2.222;5;91;70;2287;0;3;17.32;48
27/10/2022 10:11:20;27/10/2022 10:11:22;359633107827987;51.119728;71.465047;353;42;100;TRUE;0.244;0.148;-2.136;5;91;47;1773;0;-1;13.5;53
27/10/2022 10:11:22;27/10/2022 10:11:32;359633107827987;51.119737;71.465547;353;52;93;TRUE;0.26;0.255;-2.205;5;92;47;1774;0;3;10.38;53
27/10/2022 10:11:23;27/10/2022 10:11:30;359633107827987;51.119737;71.465547;353;52;93;TRUE;0.211;0.265;-2.132;5;92;47;1774;0;3;10.38;53
27/10/2022 10:11:28;27/10/2022 10:11:31;359633107827987;51.11975;71.466773;356;51;97;TRUE;0.219;-0.006;-2.328;5;92;34;1782;0;0;6.82;53
27/10/2022 10:11:33;27/10/2022 10:11:34;359633107827987;51.119808;71.467853;360;51;99;TRUE;0.265;0.266;-2.285;5;92;46;1862;0;1;10.09;56
27/10/2022 10:11:38;27/10/2022 10:11:44;359633107827987;51.119778;71.468825;357;57;104;TRUE;0.124;-0.088;-2.266;5;92;49;2045;0;-1;10.7;62
27/10/2022 10:11:43;27/10/2022 10:11:45;359633107827987;51.119607;71.470055;357;62;104;TRUE;0.28;0.382;-2.143;5;92;42;2129;0;1;10.11;65
27/10/2022 10:11:48;27/10/2022 10:11:53;359633107827987;51.119423;71.471245;357;64;107;TRUE;0.162;0.339;-2.378;5;92;23;2075;0;-2;7.29;63
27/10/2022 10:11:53;27/10/2022 10:11:54;359633107827987;51.119207;71.472408;361;57;104;TRUE;0.374;0.303;-2.069;5;92;31;1932;0;-2;7.67;58
27/10/2022 10:11:58;27/10/2022 10:11:59;359633107827987;51.119013;71.473688;365;52;105;TRUE;0.164;-0.027;-2.203;5;92;35;1910;0;3;8.17;57
27/10/2022 10:12:03;27/10/2022 10:12:04;359633107827987;51.118855;71.47476;369;57;106;TRUE;0.434;0.26;-2.132;5;92;38;1970;0;-1;8.96;59
27/10/2022 10:12:08;27/10/2022 10:12:10;359633107827987;51.118688;71.475852;372;55;100;TRUE;0.282;0.14;-2.085;5;92;38;1906;0;2;9.02;57
27/10/2022 10:12:13;27/10/2022 10:12:16;359633107827987;51.118535;71.476908;373;52;103;TRUE;0.264;0.331;-2.197;5;92;16;1655;0;5;3.24;53
27/10/2022 10:12:17;27/10/2022 10:12:29;359633107827987;51.118432;71.477577;374;37;98;TRUE;0.392;0.361;-2.191;5;92;22;1169;0;-3;2.97;38
27/10/2022 10:12:18;27/10/2022 10:12:35;359633107827987;51.118412;71.47772;374;36;102;TRUE;0.411;0.635;-2.177;5;92;22;1169;0;-3;2.97;38
27/10/2022 10:12:18;27/10/2022 10:13:33;359633107827987;51.118412;71.47772;374;36;102;TRUE;0.445;0.294;-2.111;5;92;22;1169;0;-3;2.97;38
27/10/2022 10:12:18;27/10/2022 10:13:33;359633107827987;51.118412;71.47772;374;36;102;TRUE;0.445;0.294;-2.111;5;92;22;1169;0;-3;2.97;38
27/10/2022 10:12:19;27/10/2022 10:13:33;359633107827987;51.118393;71.477852;374;33;101;TRUE;0.415;0.555;-2.212;5;92;22;1396;0;-3;3.08;33
27/10/2022 10:12:20;27/10/2022 10:13:33;359633107827987;51.118377;71.477962;374;28;101;TRUE;0.415;0.555;-2.212;5;92;22;1396;0;-3;3.08;33
27/10/2022 10:12:20;27/10/2022 10:13:33;359633107827987;51.118377;71.477962;374;28;101;TRUE;0.219;-0.009;-2.077;5;92;21;1189;0;0;3.3;26
27/10/2022 10:12:20;27/10/2022 10:13:31;359633107827987;51.118377;71.477962;374;28;101;TRUE;0.219;-0.009;-2.077;5;92;21;1189;0;0;3.3;26
27/10/2022 10:12:21;27/10/2022 10:13:31;359633107827987;51.118372;71.478037;374;21;104;TRUE;0.466;0.581;-2.189;5;92;23;1210;0;-3;3.46;20
27/10/2022 10:12:21;27/10/2022 10:13:31;359633107827987;51.118372;71.478037;374;21;104;TRUE;0.466;0.581;-2.189;5;92;23;1210;0;-3;3.46;20
27/10/2022 10:12:22;27/10/2022 10:13:31;359633107827987;51.118367;71.478097;374;18;105;TRUE;0.317;0.171;-2.028;5;92;24;973;0;0;3.25;14
27/10/2022 10:12:22;27/10/2022 10:13:31;359633107827987;51.118367;71.478097;374;18;105;TRUE;0.317;0.171;-2.028;5;92;24;973;0;0;3.25;14
27/10/2022 10:12:23;27/10/2022 10:12:35;359633107827987;51.118363;71.478147;374;13;104;TRUE;0.312;0.144;-2.058;5;92;24;973;0;0;3.25;14
27/10/2022 10:12:24;27/10/2022 10:13:31;359633107827987;51.118357;71.478177;374;9;114;TRUE;0.204;0.113;-2.029;5;92;27;892;0;0;3.03;5
27/10/2022 10:12:28;27/10/2022 10:12:35;359633107827987;51.118325;71.478235;372;0;118;TRUE;0.17;0.071;-2.001;5;92;30;760;0;0;2.81;0
27/10/2022 10:12:32;27/10/2022 10:13:31;359633107827987;51.118325;71.478273;370;7;87;TRUE;0.092;0.138;-2.236;5;92;64;2214;0;-3;14.92;13
27/10/2022 10:12:33;27/10/2022 10:12:35;359633107827987;51.118328;71.478315;370;11;99;TRUE;-0.135;-0.175;-2.179;5;92;64;2214;0;-3;14.92;13
27/10/2022 10:12:35;27/10/2022 10:13:31;359633107827987;51.118308;71.47847;369;21;100;TRUE;0.13;0.337;-2.232;5;92;71;2255;0;0;27.97;32
27/10/2022 10:12:37;27/10/2022 10:13:31;359633107827987;51.118273;71.478715;368;34;100;TRUE;0.195;0.187;-2.342;5;91;56;1976;0;-1;32.93;42
27/10/2022 10:12:38;27/10/2022 10:13:24;359633107827987;51.118248;71.47886;368;38;103;TRUE;0.067;0.201;-2.23;5;91;56;1976;0;-1;32.93;42
27/10/2022 10:12:43;27/10/2022 10:13:24;359633107827987;51.118095;71.479752;365;50;104;TRUE;0.092;-0.008;-2.123;5;91;69;1815;0;0;14.65;56
27/10/2022 10:12:48;27/10/2022 10:13:24;359633107827987;51.117905;71.480883;362;60;104;TRUE;0.239;0.178;-2.269;5;91;67;1933;0;3;16.25;60
27/10/2022 10:12:53;27/10/2022 10:13:24;359633107827987;51.117698;71.482023;360;56;107;TRUE;0.28;0.303;-2.221;5;92;18;1789;0;-7;4.88;56
27/10/2022 10:12:58;27/10/2022 10:13:24;359633107827987;51.117518;71.483058;359;51;106;TRUE;0.144;-0.023;-2.146;5;92;50;1755;0;0;10.74;54
27/10/2022 10:13:03;27/10/2022 10:13:24;359633107827987;51.117412;71.484048;359;50;100;TRUE;0.171;0.264;-2.14;5;92;40;1932;0;5;9.01;56
27/10/2022 10:13:08;27/10/2022 10:13:24;359633107827987;51.117245;71.485118;360;51;102;TRUE;0.181;0.111;-2.127;5;92;56;1933;0;5;10.37;60
27/10/2022 10:13:13;27/10/2022 10:13:24;359633107827987;51.117082;71.486293;363;62;97;TRUE;0.232;0.159;-2.158;5;92;56;2002;0;0;12.24;62
27/10/2022 10:13:18;27/10/2022 10:13:24;359633107827987;51.116865;71.487507;369;58;103;TRUE;0.219;-0.02;-2.144;5;92;28;1956;0;-3;6.36;61
27/10/2022 10:13:23;27/10/2022 10:13:26;359633107827987;51.116718;71.488548;370;56;103;TRUE;0.107;0.125;-2.193;5;92;29;1994;0;-4;6.19;59
27/10/2022 10:13:28;27/10/2022 10:13:32;359633107827987;51.116533;71.489675;369;58;104;TRUE;0.296;0.41;-2.13;5;92;25;1861;0;0;2.83;58
27/10/2022 10:13:33;27/10/2022 10:13:35;359633107827987;51.116337;71.490818;365;68;105;TRUE;0.179;-0.007;-2.125;5;92;44;1909;0;3;10.26;58
27/10/2022 10:13:38;27/10/2022 10:13:39;359633107827987;51.116173;71.491905;355;58;103;TRUE;0.261;0.158;-2.146;5;92;51;1929;0;0;12.09;59
27/10/2022 10:13:43;27/10/2022 10:13:45;359633107827987;51.116015;71.493032;347;59;104;TRUE;0.22;0.252;-2.111;5;92;40;2017;0;0;10.04;61
27/10/2022 10:13:48;27/10/2022 10:13:49;359633107827987;51.115807;71.494177;343;57;104;TRUE;0.088;0.127;-2.21;5;92;30;2051;0;0;6.65;61
27/10/2022 10:13:53;27/10/2022 10:13:55;359633107827987;51.115615;71.49529;343;54;105;TRUE;0.091;0.067;-2.173;4;92;32;1944;0;-5;7.87;59
27/10/2022 10:13:58;27/10/2022 10:14:01;359633107827987;51.115445;71.49633;348;49;103;TRUE;0.221;0.12;-2.171;4;92;15;1661;0;0;3.17;53
27/10/2022 10:14:03;27/10/2022 10:14:12;359633107827987;51.115317;71.497235;353;46;103;TRUE;0.063;0.159;-2.168;4;91;49;1649;0;-1;9.42;49
27/10/2022 10:14:08;27/10/2022 10:14:12;359633107827987;51.115197;71.498252;355;54;101;TRUE;0.17;0.199;-2.356;4;91;47;1875;0;0;10.39;57
27/10/2022 10:14:13;27/10/2022 10:14:14;359633107827987;51.115027;71.499337;355;56;102;TRUE;0.218;0.322;-2.175;4;91;16;1690;0;-3;3.23;54
27/10/2022 10:14:18;27/10/2022 10:14:37;359633107827987;51.114848;71.500272;357;52;102;TRUE;0.241;0.148;-2.091;4;91;29;1834;0;-3;6.46;55
27/10/2022 10:14:23;27/10/2022 10:14:37;359633107827987;51.114655;71.501357;356;61;105;TRUE;0.222;0.144;-2.135;4;90;28;1852;0;-3;6.59;56
27/10/2022 10:14:28;27/10/2022 10:15:02;359633107827987;51.114488;71.50249;349;59;105;TRUE;0.057;-0.033;-2.154;4;90;45;1914;0;0;10.72;58
27/10/2022 10:14:33;27/10/2022 10:15:02;359633107827987;51.114322;71.503562;341;56;106;TRUE;0.188;0.285;-2.227;4;90;20;1834;0;-3;4.54;57
27/10/2022 10:14:34;27/10/2022 10:17:38;359633107827987;51.114292;71.503772;341;53;103;TRUE;0.389;0.35;-2.165;4;90;20;1834;0;-3;4.54;57
27/10/2022 10:14:34;27/10/2022 10:17:38;359633107827987;51.114292;71.503772;341;53;103;TRUE;0.389;0.35;-2.165;4;90;20;1834;0;-3;4.54;57
27/10/2022 10:14:35;27/10/2022 10:17:38;359633107827987;51.114267;71.503967;342;48;103;TRUE;0.374;0.173;-2.2;4;90;21;1680;0;-1;4.5;53
27/10/2022 10:14:35;27/10/2022 10:17:38;359633107827987;51.114267;71.503967;342;48;103;TRUE;0.374;0.173;-2.2;4;90;21;1680;0;-1;4.5;53
27/10/2022 10:14:36;27/10/2022 10:17:38;359633107827987;51.114238;71.50415;342;47;103;TRUE;0.298;0.48;-2.106;4;90;16;1445;0;2;3.11;45
27/10/2022 10:14:36;27/10/2022 10:17:38;359633107827987;51.114238;71.50415;342;47;103;TRUE;0.298;0.48;-2.106;4;90;16;1445;0;2;3.11;45
27/10/2022 10:14:37;27/10/2022 10:17:38;359633107827987;51.114198;71.504317;344;44;110;TRUE;0.42;0.448;-2.248;4;90;16;1191;0;0;3.29;38
27/10/2022 10:14:37;27/10/2022 10:17:29;359633107827987;51.114198;71.504317;344;44;110;TRUE;0.42;0.448;-2.248;4;90;16;1191;0;0;3.29;38
27/10/2022 10:14:38;27/10/2022 10:15:02;359633107827987;51.114148;71.504465;346;41;111;TRUE;0.204;0.343;-2.308;4;90;22;1335;0;-7;3.47;31
27/10/2022 10:14:38;27/10/2022 10:17:29;359633107827987;51.114148;71.504465;346;41;111;TRUE;0.363;0.286;-2.124;4;90;22;1335;0;-7;3.47;31
27/10/2022 10:14:38;27/10/2022 10:17:29;359633107827987;51.114148;71.504465;346;41;111;TRUE;0.363;0.286;-2.124;4;90;22;1335;0;-7;3.47;31
27/10/2022 10:14:39;27/10/2022 10:17:29;359633107827987;51.114142;71.504547;348;25;100;TRUE;0.347;0.109;-2.132;4;90;23;1138;0;0;3.25;26
27/10/2022 10:14:39;27/10/2022 10:17:29;359633107827987;51.114142;71.504547;348;25;100;TRUE;0.24;0.269;-2.114;4;90;23;1138;0;0;3.25;26
27/10/2022 10:14:39;27/10/2022 10:17:29;359633107827987;51.114142;71.504547;348;25;100;TRUE;0.24;0.269;-2.114;4;90;23;1138;0;0;3.25;26
27/10/2022 10:14:43;27/10/2022 10:16:02;359633107827987;51.114102;71.504822;352;18;99;TRUE;0.086;0.065;-2.134;4;91;23;1481;0;-3;4.07;19
27/10/2022 10:14:47;27/10/2022 10:17:29;359633107827987;51.114058;71.505188;357;28;99;TRUE;0.23;0.31;-2.226;4;91;76;2129;0;-2;19.66;34
27/10/2022 10:14:48;27/10/2022 10:16:02;359633107827987;51.114043;71.505312;358;28;100;TRUE;0.301;0.249;-2.178;4;90;21;1340;0;-1;3.47;33
27/10/2022 10:14:53;27/10/2022 10:16:02;359633107827987;51.11396;71.50591;362;33;97;TRUE;0.116;0.109;-2.155;4;90;100;2109;0;0;27.05;42
27/10/2022 10:14:55;27/10/2022 10:17:29;359633107827987;51.113923;71.506247;363;43;98;TRUE;0.136;0.161;-2.174;4;90;99;2220;0;4;27.31;47
27/10/2022 10:14:58;27/10/2022 10:17:29;359633107827987;51.113852;71.506835;363;55;103;TRUE;0.184;0.116;-2.167;4;90;100;1877;0;7;22.51;56
27/10/2022 10:14:58;27/10/2022 10:16:02;359633107827987;51.113852;71.506835;363;55;103;TRUE;0.375;0.269;-2.387;4;90;100;1877;0;7;22.51;56
27/10/2022 10:15:03;27/10/2022 10:15:52;359633107827987;51.11364;71.507997;364;63;103;TRUE;0.339;0.454;-2.11;4;91;30;2151;0;1;8.17;64
27/10/2022 10:15:08;27/10/2022 10:15:52;359633107827987;51.113453;71.509208;361;57;103;TRUE;0.283;0.098;-2.161;4;91;18;1898;0;0;4.24;59
27/10/2022 10:15:13;27/10/2022 10:15:52;359633107827987;51.113308;71.510282;355;60;106;TRUE;0.259;0.074;-2.196;4;91;15;1628;0;11;3.22;53
27/10/2022 10:15:16;27/10/2022 10:17:15;359633107827987;51.113195;71.510808;351;49;106;TRUE;0.305;0.314;-2.179;4;91;16;1536;0;10;2.99;51
27/10/2022 10:15:17;27/10/2022 10:17:15;359633107827987;51.113162;71.510995;349;47;106;TRUE;0.34;0.309;-2.111;4;91;21;1335;0;7;3.61;43
27/10/2022 10:15:17;27/10/2022 10:17:15;359633107827987;51.113162;71.510995;349;47;106;TRUE;0.34;0.309;-2.111;4;91;21;1335;0;7;3.61;43
27/10/2022 10:15:18;27/10/2022 10:15:52;359633107827987;51.113132;71.511165;348;42;106;TRUE;0.248;0.117;-2.197;4;91;21;1335;0;7;3.61;43
27/10/2022 10:15:18;27/10/2022 10:17:15;359633107827987;51.113132;71.511165;348;42;106;TRUE;0.38;0.277;-2.178;4;91;21;1335;0;7;3.61;43
27/10/2022 10:15:18;27/10/2022 10:17:15;359633107827987;51.113132;71.511165;348;42;106;TRUE;0.38;0.277;-2.178;4;91;21;1335;0;7;3.61;43
27/10/2022 10:15:19;27/10/2022 10:17:15;359633107827987;51.113115;71.511307;347;37;106;TRUE;0.478;0.385;-2.141;4;91;22;1234;0;6;3.31;38
27/10/2022 10:15:19;27/10/2022 10:17:15;359633107827987;51.113115;71.511307;347;37;106;TRUE;0.478;0.385;-2.141;4;91;22;1234;0;6;3.31;38
27/10/2022 10:15:20;27/10/2022 10:17:15;359633107827987;51.113097;71.51143;346;33;103;TRUE;0.364;0.07;-2.079;4;90;21;1418;0;5;3.77;32
27/10/2022 10:15:21;27/10/2022 10:17:15;359633107827987;51.113097;71.51143;346;33;103;TRUE;0.364;0.07;-2.079;4;90;21;1418;0;5;3.77;32
27/10/2022 10:15:21;27/10/2022 10:16:59;359633107827987;51.113088;71.511532;346;28;101;TRUE;0.348;0.351;-2.061;4;90;23;1174;0;4;3.31;26
27/10/2022 10:15:22;27/10/2022 10:16:15;359633107827987;51.113088;71.511532;346;28;101;TRUE;0.348;0.351;-2.061;4;90;23;1174;0;4;3.31;26
27/10/2022 10:15:23;27/10/2022 10:16:15;359633107827987;51.113088;71.511615;346;22;98;TRUE;0.429;0.264;-2.001;4;90;23;1231;0;3;3.84;20
27/10/2022 10:15:23;27/10/2022 10:16:15;359633107827987;51.113078;71.511677;345;16;97;TRUE;0.429;0.264;-2.001;4;90;23;1231;0;3;3.84;20
27/10/2022 10:15:23;27/10/2022 10:15:52;359633107827987;51.113078;71.511677;345;16;97;TRUE;0.339;0.207;-2.004;4;90;24;909;0;3;3.26;13
27/10/2022 10:15:24;27/10/2022 10:16:15;359633107827987;51.113068;71.511722;345;11;90;TRUE;0.321;0.16;-1.996;4;90;24;909;0;3;3.26;13
27/10/2022 10:15:24;27/10/2022 10:16:15;359633107827987;51.113068;71.511722;345;11;90;TRUE;0.321;0.16;-1.996;4;90;24;909;0;3;3.26;13
27/10/2022 10:15:26;27/10/2022 10:16:15;359633107827987;51.113065;71.51174;345;7;102;TRUE;0.18;0.073;-1.993;4;91;44;760;0;3;4.43;0
27/10/2022 10:15:28;27/10/2022 10:15:52;359633107827987;51.113058;71.511725;345;0;102;TRUE;0.2;0.076;-1.999;4;91;41;758;0;2;3.57;0
27/10/2022 10:15:33;27/10/2022 10:15:52;359633107827987;51.113058;71.511725;345;0;102;TRUE;0.203;0.096;-1.987;4;91;32;750;0;4;2.81;0
27/10/2022 10:15:38;27/10/2022 10:15:52;359633107827987;51.113058;71.511725;345;0;102;TRUE;0.186;0.072;-1.996;4;92;32;752;0;0;2.78;0
27/10/2022 10:15:43;27/10/2022 10:15:52;359633107827987;51.11304;71.511757;352;9;65;TRUE;0.106;0.156;-2.225;4;92;59;2563;0;0;22.61;24
27/10/2022 10:15:45;27/10/2022 10:16:15;359633107827987;51.113037;71.511828;352;15;75;TRUE;0.335;0.424;-2.301;4;92;71;2973;0;0;25.79;30
27/10/2022 10:15:46;27/10/2022 10:16:15;359633107827987;51.113007;71.51197;351;29;98;TRUE;0.035;-0.063;-2.284;4;91;100;2232;0;-3;27.28;36
27/10/2022 10:15:48;27/10/2022 10:16:02;359633107827987;51.112915;71.512485;350;43;102;TRUE;0.138;0.043;-2.221;4;91;69;2272;0;3;30.87;47
27/10/2022 10:15:52;27/10/2022 10:16:15;359633107827987;51.112812;71.513102;348;55;105;TRUE;0.203;0.27;-2.303;4;91;67;1897;0;-3;14.28;56
27/10/2022 10:15:53;27/10/2022 10:16:06;359633107827987;51.112743;71.513575;346;58;103;TRUE;0.254;0.208;-2.144;4;91;59;1974;0;-3;11.46;59
27/10/2022 10:15:58;27/10/2022 10:16:06;359633107827987;51.112568;71.514728;343;65;103;TRUE;0.138;0.118;-2.127;4;91;36;1969;0;0;9.5;61
27/10/2022 10:16:03;27/10/2022 10:16:05;359633107827987;51.112393;71.515927;340;63;102;TRUE;0.341;0.332;-2.137;4;92;23;2006;0;-1;2.88;63
27/10/2022 10:16:07;27/10/2022 10:16:59;359633107827987;51.112312;71.516623;335;55;100;TRUE;0.373;0.252;-2.085;4;92;19;1616;0;14;4.18;53
27/10/2022 10:16:07;27/10/2022 10:16:59;359633107827987;51.112292;71.516828;334;52;101;TRUE;0.373;0.252;-2.085;4;92;19;1616;0;14;4.18;53
